0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
2
1
1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
1
0
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
1
1
2
3
2
3
5
1
6
5
3
6
5
5
6
4
6
7
8
4
7
10
9
11
8
9
8
9
10
5
8
4
5
9
4
6
5
7
5
5
2
3
2
4
2
2
0
2
1
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
1
0
0
2
2
3
2
2
4
4
6
2
6
5
6
10
13
7
12
11
15
19
14
22
22
25
20
24
29
25
24
19
24
21
20
18
24
19
19
28
24
16
16
18
19
18
11
14
12
18
7
6
9
8
5
2
5
4
3
1
2
0
1
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
1
0
2
0
2
1
0
5
3
2
8
5
9
5
10
11
14
21
21
11
27
22
24
27
23
19
26
31
41
33
35
35
40
45
44
34
37
45
36
38
40
38
36
34
26
25
40
38
27
30
30
27
26
22
25
14
13
21
18
9
15
6
7
9
5
4
3
0
4
3
0
0
0
0
1
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
3
3
1
1
5
4
1
1
2
1
4
8
9
8
13
11
16
11
24
20
13
19
18
16
17
20
22
25
43
40
45
50
33
44
32
33
44
60
52
35
49
37
33
37
51
40
49
33
35
32
37
33
30
32
37
37
27
29
26
18
16
15
24
18
17
13
7
7
1
7
10
3
3
3
2
0
4
2
2
4
0
0
0
3
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
1
1
0
1
1
1
4
2
5
3
4
6
10
14
15
22
9
11
19
14
16
15
17
18
24
25
22
28
36
40
40
34
34
41
29
37
35
40
45
56
47
41
61
51
47
57
49
56
50
50
40
35
34
53
44
44
44
41
42
31
21
30
31
28
22
26
27
24
13
18
16
14
15
4
12
6
5
5
7
0
6
5
1
4
2
0
0
1
0
0
1
0
0
0
0
1
0
0
1
0
1
1
0
0
1
1
1
3
2
2
4
7
5
5
3
2
5
7
8
3
8
9
17
8
16
8
16
14
32
30
30
24
33
28
27
30
24
26
26
39
40
39
48
47
45
42
41
44
59
58
46
37
63
54
50
43
52
46
53
31
42
51
38
37
40
33
33
36
29
39
37
20
31
27
13
18
23
16
13
9
14
13
11
9
11
8
6
8
5
1
3
5
2
0
1
6
2
0
0
2
0
0
2
1
0
1
0
0
2
1
0
0
2
3
2
2
6
1
4
3
6
8
9
7
8
5
6
4
12
11
13
24
10
15
19
23
22
16
18
18
25
21
26
34
33
26
26
42
33
37
35
49
38
31
36
26
39
46
43
54
39
49
42
46
37
45
30
41
44
21
43
33
36
39
30
33
25
25
22
27
21
16
17
14
15
13
14
16
11
11
15
12
7
7
4
5
6
2
3
1
1
4
0
1
3
0
1
1
0
1
4
1
0
0
1
0
1
2
1
2
1
1
2
3
3
2
3
2
5
3
6
7
6
7
7
9
6
14
12
18
10
15
12
16
7
16
15
24
20
23
21
29
19
23
26
19
18
26
32
30
19
26
34
32
34
31
40
36
33
32
36
27
33
37
25
44
37
28
16
25
27
20
38
29
19
16
22
20
14
14
13
17
15
9
7
11
8
8
12
14
1
9
6
5
4
5
2
2
2
3
4
2
2
0
0
0
1
0
1
1
1
0
1
2
2
2
1
3
2
3
2
2
1
4
3
3
3
3
2
6
5
4
0
7
6
7
12
8
13
14
16
14
6
8
17
10
17
16
14
12
25
11
25
17
15
17
17
13
21
22
15
21
20
18
27
21
25
23
24
30
24
14
19
19
17
24
20
29
16
23
23
26
18
21
